,Unnamed: 0,DateTime,Day,Holiday,Seq,Watt,Temp
442,442,2013년 1월 19일 - 10시,토,O,10,240,5.5
443,443,2013년 1월 19일 - 11시,토,O,11,1119,6.5
444,444,2013년 1월 19일 - 12시,토,O,12,1989,7.0
445,445,2013년 1월 19일 - 13시,토,O,13,1885,7.5
446,446,2013년 1월 19일 - 14시,토,O,14,485,7.5
447,447,2013년 1월 19일 - 15시,토,O,15,249,7.0
448,448,2013년 1월 19일 - 16시,토,O,16,410,6.5
449,449,2013년 1월 19일 - 17시,토,O,17,2781,6.0
450,450,2013년 1월 19일 - 18시,토,O,18,2461,6.0
451,451,2013년 1월 19일 - 19시,토,O,19,2064,6.0
452,452,2013년 1월 19일 - 20시,토,O,20,535,6.0
453,453,2013년 1월 19일 - 21시,토,O,21,662,6.0
454,454,2013년 1월 19일 - 22시,토,O,22,634,5.5
455,455,2013년 1월 19일 - 23시,토,O,23,571,5.0
456,456,2013년 1월 20일 - 0시,일,O,0,249,10.0
457,457,2013년 1월 20일 - 1시,일,O,1,232,9.0
458,458,2013년 1월 20일 - 2시,일,O,2,235,8.5
459,459,2013년 1월 20일 - 3시,일,O,3,297,8.0
460,460,2013년 1월 20일 - 4시,일,O,4,241,8.0
461,461,2013년 1월 20일 - 5시,일,O,5,320,7.0
462,462,2013년 1월 20일 - 6시,일,O,6,722,6.0
463,463,2013년 1월 20일 - 7시,일,O,7,288,5.5
464,464,2013년 1월 20일 - 8시,일,O,8,4411,5.0
465,465,2013년 1월 20일 - 9시,일,O,9,848,5.0
466,466,2013년 1월 20일 - 10시,일,O,10,378,5.5
467,467,2013년 1월 20일 - 11시,일,O,11,240,6.5
468,468,2013년 1월 20일 - 12시,일,O,12,4487,7.0
469,469,2013년 1월 20일 - 13시,일,O,13,2604,7.5
470,470,2013년 1월 20일 - 14시,일,O,14,321,7.5
471,471,2013년 1월 20일 - 15시,일,O,15,554,7.0
472,472,2013년 1월 20일 - 16시,일,O,16,1967,6.5
473,473,2013년 1월 20일 - 17시,일,O,17,2987,6.0
474,474,2013년 1월 20일 - 18시,일,O,18,1920,6.0
475,475,2013년 1월 20일 - 19시,일,O,19,751,6.0
476,476,2013년 1월 20일 - 20시,일,O,20,2153,6.0
477,477,2013년 1월 20일 - 21시,일,O,21,2150,6.0
478,478,2013년 1월 20일 - 22시,일,O,22,663,5.5
479,479,2013년 1월 20일 - 23시,일,O,23,337,5.0
480,480,2013년 1월 21일 - 0시,월,X,0,389,10.0
481,481,2013년 1월 21일 - 1시,월,X,1,389,9.0
482,482,2013년 1월 21일 - 2시,월,X,2,238,8.5
483,483,2013년 1월 21일 - 3시,월,X,3,260,8.0
484,484,2013년 1월 21일 - 4시,월,X,4,264,8.0
485,485,2013년 1월 21일 - 5시,월,X,5,239,7.0
486,486,2013년 1월 21일 - 6시,월,X,6,320,6.0
487,487,2013년 1월 21일 - 7시,월,X,7,295,5.5
488,488,2013년 1월 21일 - 8시,월,X,8,4317,5.0
489,489,2013년 1월 21일 - 9시,월,X,9,523,5.0
490,490,2013년 1월 21일 - 10시,월,X,10,410,5.5
491,491,2013년 1월 21일 - 11시,월,X,11,1749,6.5
492,492,2013년 1월 21일 - 12시,월,X,12,2437,7.0
493,493,2013년 1월 21일 - 13시,월,X,13,2506,7.5
494,494,2013년 1월 21일 - 14시,월,X,14,355,7.5
495,495,2013년 1월 21일 - 15시,월,X,15,777,7.0
496,496,2013년 1월 21일 - 16시,월,X,16,907,6.5
497,497,2013년 1월 21일 - 17시,월,X,17,3123,6.0
498,498,2013년 1월 21일 - 18시,월,X,18,2615,6.0
499,499,2013년 1월 21일 - 19시,월,X,19,5163,6.0
500,500,2013년 1월 21일 - 20시,월,X,20,2782,6.0
501,501,2013년 1월 21일 - 21시,월,X,21,948,6.0
502,502,2013년 1월 21일 - 22시,월,X,22,2449,5.5
503,503,2013년 1월 21일 - 23시,월,X,23,2442,5.0
504,504,2013년 1월 22일 - 0시,화,X,0,2441,10.0
505,505,2013년 1월 22일 - 1시,화,X,1,303,9.0
506,506,2013년 1월 22일 - 2시,화,X,2,900,8.5
507,507,2013년 1월 22일 - 3시,화,X,3,1056,8.0
508,508,2013년 1월 22일 - 4시,화,X,4,636,8.0
509,509,2013년 1월 22일 - 5시,화,X,5,281,7.0
510,510,2013년 1월 22일 - 6시,화,X,6,381,6.0
511,511,2013년 1월 22일 - 7시,화,X,7,1903,5.5
512,512,2013년 1월 22일 - 8시,화,X,8,4301,5.0
513,513,2013년 1월 22일 - 9시,화,X,9,2429,5.0
514,514,2013년 1월 22일 - 10시,화,X,10,418,5.5
515,515,2013년 1월 22일 - 11시,화,X,11,2686,6.5
516,516,2013년 1월 22일 - 12시,화,X,12,4353,7.0
517,517,2013년 1월 22일 - 13시,화,X,13,586,7.5
518,518,2013년 1월 22일 - 14시,화,X,14,2643,7.5
519,519,2013년 1월 22일 - 15시,화,X,15,777,7.0
520,520,2013년 1월 22일 - 16시,화,X,16,907,6.5
521,521,2013년 1월 22일 - 17시,화,X,17,3123,6.0
522,522,2013년 1월 22일 - 18시,화,X,18,2465,6.0
523,523,2013년 1월 22일 - 19시,화,X,19,951,6.0
524,524,2013년 1월 22일 - 20시,화,X,20,2366,6.0
525,525,2013년 1월 22일 - 21시,화,X,21,2491,6.0
526,526,2013년 1월 22일 - 22시,화,X,22,706,5.5
527,527,2013년 1월 22일 - 23시,화,X,23,937,5.0
528,528,2013년 1월 23일 - 0시,수,X,0,291,10.0
529,529,2013년 1월 23일 - 1시,수,X,1,307,9.0
530,530,2013년 1월 23일 - 2시,수,X,2,283,8.5
531,531,2013년 1월 23일 - 3시,수,X,3,359,8.0
532,532,2013년 1월 23일 - 4시,수,X,4,318,8.0
533,533,2013년 1월 23일 - 5시,수,X,5,318,7.0
534,534,2013년 1월 23일 - 6시,수,X,6,321,6.0
535,535,2013년 1월 23일 - 7시,수,X,7,334,5.5
536,536,2013년 1월 23일 - 8시,수,X,8,4492,5.0
537,537,2013년 1월 23일 - 9시,수,X,9,742,5.0
538,538,2013년 1월 23일 - 10시,수,X,10,583,5.5
539,539,2013년 1월 23일 - 11시,수,X,11,796,6.5
540,540,2013년 1월 23일 - 12시,수,X,12,2780,7.0
541,541,2013년 1월 23일 - 13시,수,X,13,2048,7.5
542,542,2013년 1월 23일 - 14시,수,X,14,515,7.5
543,543,2013년 1월 23일 - 15시,수,X,15,473,7.0
544,544,2013년 1월 23일 - 16시,수,X,16,667,6.5
545,545,2013년 1월 23일 - 17시,수,X,17,4547,6.0
546,546,2013년 1월 23일 - 18시,수,X,18,2304,6.0
547,547,2013년 1월 23일 - 19시,수,X,19,1123,6.0
548,548,2013년 1월 23일 - 20시,수,X,20,3064,6.0
549,549,2013년 1월 23일 - 21시,수,X,21,576,6.0
550,550,2013년 1월 23일 - 22시,수,X,22,591,5.5
551,551,2013년 1월 23일 - 23시,수,X,23,270,5.0
552,552,2013년 1월 24일 - 0시,목,X,0,261,10.0
553,553,2013년 1월 24일 - 1시,목,X,1,339,9.0
554,554,2013년 1월 24일 - 2시,목,X,2,449,8.5
555,555,2013년 1월 24일 - 3시,목,X,3,1232,8.0
556,556,2013년 1월 24일 - 4시,목,X,4,345,8.0
557,557,2013년 1월 24일 - 5시,목,X,5,299,7.0
558,558,2013년 1월 24일 - 6시,목,X,6,310,6.0
559,559,2013년 1월 24일 - 7시,목,X,7,322,5.5
560,560,2013년 1월 24일 - 8시,목,X,8,3965,5.0
561,561,2013년 1월 24일 - 9시,목,X,9,945,5.0
562,562,2013년 1월 24일 - 10시,목,X,10,851,5.5
563,563,2013년 1월 24일 - 11시,목,X,11,2637,6.5
564,564,2013년 1월 24일 - 12시,목,X,12,3478,7.0
565,565,2013년 1월 24일 - 13시,목,X,13,614,7.5
566,566,2013년 1월 24일 - 14시,목,X,14,2864,7.5
567,567,2013년 1월 24일 - 15시,목,X,15,1166,7.0
568,568,2013년 1월 24일 - 16시,목,X,16,433,6.5
569,569,2013년 1월 24일 - 17시,목,X,17,2169,6.0
570,570,2013년 1월 24일 - 18시,목,X,18,2305,6.0
571,571,2013년 1월 24일 - 19시,목,X,19,3152,6.0
572,572,2013년 1월 24일 - 20시,목,X,20,800,6.0
573,573,2013년 1월 24일 - 21시,목,X,21,1058,6.0
574,574,2013년 1월 24일 - 22시,목,X,22,2541,5.5
575,575,2013년 1월 24일 - 23시,목,X,23,4067,5.0
576,576,2013년 1월 25일 - 0시,금,X,0,286,10.0
577,577,2013년 1월 25일 - 1시,금,X,1,284,9.0
578,578,2013년 1월 25일 - 2시,금,X,2,902,8.5
579,579,2013년 1월 25일 - 3시,금,X,3,291,8.0
580,580,2013년 1월 25일 - 4시,금,X,4,284,8.0
581,581,2013년 1월 25일 - 5시,금,X,5,291,7.0
582,582,2013년 1월 25일 - 6시,금,X,6,281,6.0
583,583,2013년 1월 25일 - 7시,금,X,7,4345,5.5
584,584,2013년 1월 25일 - 8시,금,X,8,661,5.0
585,585,2013년 1월 25일 - 9시,금,X,9,1078,5.0
586,586,2013년 1월 25일 - 10시,금,X,10,456,5.5
587,587,2013년 1월 25일 - 11시,금,X,11,2644,6.5
588,588,2013년 1월 25일 - 12시,금,X,12,2452,7.0
589,589,2013년 1월 25일 - 13시,금,X,13,2513,7.5
590,590,2013년 1월 25일 - 14시,금,X,14,343,7.5
591,591,2013년 1월 25일 - 15시,금,X,15,332,7.0
592,592,2013년 1월 25일 - 16시,금,X,16,269,6.5
593,593,2013년 1월 25일 - 17시,금,X,17,2583,6.0
594,594,2013년 1월 25일 - 18시,금,X,18,2025,6.0
595,595,2013년 1월 25일 - 19시,금,X,19,1085,6.0
596,596,2013년 1월 25일 - 20시,금,X,20,676,6.0
597,597,2013년 1월 25일 - 21시,금,X,21,563,6.0
598,598,2013년 1월 25일 - 22시,금,X,22,605,5.5
599,599,2013년 1월 25일 - 23시,금,X,23,568,5.0
600,600,2013년 1월 26일 - 0시,토,O,0,256,10.0
601,601,2013년 1월 26일 - 1시,토,O,1,307,9.0
602,602,2013년 1월 26일 - 2시,토,O,2,246,8.5
603,603,2013년 1월 26일 - 3시,토,O,3,725,8.0
604,604,2013년 1월 26일 - 4시,토,O,4,231,8.0
605,605,2013년 1월 26일 - 5시,토,O,5,332,7.0
606,606,2013년 1월 26일 - 6시,토,O,6,305,6.0
607,607,2013년 1월 26일 - 7시,토,O,7,2062,5.5
608,608,2013년 1월 26일 - 8시,토,O,8,4494,5.0
609,609,2013년 1월 26일 - 9시,토,O,9,4134,5.0
610,610,2013년 1월 26일 - 10시,토,O,10,726,5.5
611,611,2013년 1월 26일 - 11시,토,O,11,4512,6.5
612,612,2013년 1월 26일 - 12시,토,O,12,3036,7.0
613,613,2013년 1월 26일 - 13시,토,O,13,4114,7.5
614,614,2013년 1월 26일 - 14시,토,O,14,4985,7.5
615,615,2013년 1월 26일 - 15시,토,O,15,2375,7.0
616,616,2013년 1월 26일 - 16시,토,O,16,1994,6.5
617,617,2013년 1월 26일 - 17시,토,O,17,2729,6.0
618,618,2013년 1월 26일 - 18시,토,O,18,2706,6.0
619,619,2013년 1월 26일 - 19시,토,O,19,2574,6.0
620,620,2013년 1월 26일 - 20시,토,O,20,532,6.0
621,621,2013년 1월 26일 - 21시,토,O,21,792,6.0
622,622,2013년 1월 26일 - 22시,토,O,22,1982,5.5
623,623,2013년 1월 26일 - 23시,토,O,23,419,5.0
624,624,2013년 1월 27일 - 0시,일,O,0,294,10.0
625,625,2013년 1월 27일 - 1시,일,O,1,351,9.0
626,626,2013년 1월 27일 - 2시,일,O,2,933,8.5
627,627,2013년 1월 27일 - 3시,일,O,3,285,8.0
628,628,2013년 1월 27일 - 4시,일,O,4,424,8.0
629,629,2013년 1월 27일 - 5시,일,O,5,334,7.0
630,630,2013년 1월 27일 - 6시,일,O,6,285,6.0
631,631,2013년 1월 27일 - 7시,일,O,7,1110,5.5
632,632,2013년 1월 27일 - 8시,일,O,8,2585,5.0
633,633,2013년 1월 27일 - 9시,일,O,9,1951,5.0
634,634,2013년 1월 27일 - 10시,일,O,10,2001,5.5
635,635,2013년 1월 27일 - 11시,일,O,11,281,6.5
636,636,2013년 1월 27일 - 12시,일,O,12,4456,7.0
637,637,2013년 1월 27일 - 13시,일,O,13,4169,7.5
638,638,2013년 1월 27일 - 14시,일,O,14,2751,7.5
639,639,2013년 1월 27일 - 15시,일,O,15,1013,7.0
640,640,2013년 1월 27일 - 16시,일,O,16,350,6.5
641,641,2013년 1월 27일 - 17시,일,O,17,294,6.0
642,642,2013년 1월 27일 - 18시,일,O,18,2078,6.0
643,643,2013년 1월 27일 - 19시,일,O,19,1106,6.0
644,644,2013년 1월 27일 - 20시,일,O,20,769,6.0
645,645,2013년 1월 27일 - 21시,일,O,21,2111,6.0
646,646,2013년 1월 27일 - 22시,일,O,22,2045,5.5
647,647,2013년 1월 27일 - 23시,일,O,23,267,5.0
648,648,2013년 1월 28일 - 0시,월,X,0,1001,10.0
649,649,2013년 1월 28일 - 1시,월,X,1,331,9.0
650,650,2013년 1월 28일 - 2시,월,X,2,784,8.5
651,651,2013년 1월 28일 - 3시,월,X,3,866,8.0
652,652,2013년 1월 28일 - 4시,월,X,4,712,8.0
653,653,2013년 1월 28일 - 5시,월,X,5,776,7.0
654,654,2013년 1월 28일 - 6시,월,X,6,2120,6.0
655,655,2013년 1월 28일 - 7시,월,X,7,933,5.5
656,656,2013년 1월 28일 - 8시,월,X,8,4507,5.0
657,657,2013년 1월 28일 - 9시,월,X,9,1951,5.0
658,658,2013년 1월 28일 - 10시,월,X,10,2001,5.5
659,659,2013년 1월 28일 - 11시,월,X,11,281,6.5
660,660,2013년 1월 28일 - 12시,월,X,12,4456,7.0
661,661,2013년 1월 28일 - 13시,월,X,13,4169,7.5
662,662,2013년 1월 28일 - 14시,월,X,14,2751,7.5
663,663,2013년 1월 28일 - 15시,월,X,15,1013,7.0
664,664,2013년 1월 28일 - 16시,월,X,16,350,6.5
665,665,2013년 1월 28일 - 17시,월,X,17,294,6.0
666,666,2013년 1월 28일 - 18시,월,X,18,2078,6.0
667,667,2013년 1월 28일 - 19시,월,X,19,1106,6.0
668,668,2013년 1월 28일 - 20시,월,X,20,769,6.0
669,669,2013년 1월 28일 - 21시,월,X,21,2111,6.0
670,670,2013년 1월 28일 - 22시,월,X,22,2045,5.5
671,671,2013년 1월 28일 - 23시,월,X,23,267,5.0
672,672,2013년 1월 29일 - 0시,화,X,0,1001,10.0
673,673,2013년 1월 29일 - 1시,화,X,1,331,9.0
674,674,2013년 1월 29일 - 2시,화,X,2,784,8.5
675,675,2013년 1월 29일 - 3시,화,X,3,866,8.0
676,676,2013년 1월 29일 - 4시,화,X,4,712,8.0
677,677,2013년 1월 29일 - 5시,화,X,5,776,7.0
678,678,2013년 1월 29일 - 6시,화,X,6,2120,6.0
679,679,2013년 1월 29일 - 7시,화,X,7,933,5.5
680,680,2013년 1월 29일 - 8시,화,X,8,4507,5.0
681,681,2013년 1월 29일 - 9시,화,X,9,1951,5.0
682,682,2013년 1월 29일 - 10시,화,X,10,2001,5.5
683,683,2013년 1월 29일 - 11시,화,X,11,281,6.5
684,684,2013년 1월 29일 - 12시,화,X,12,4456,7.0
685,685,2013년 1월 29일 - 13시,화,X,13,4169,7.5
686,686,2013년 1월 29일 - 14시,화,X,14,2751,7.5
687,687,2013년 1월 29일 - 15시,화,X,15,1013,7.0
688,688,2013년 1월 29일 - 16시,화,X,16,350,6.5
689,689,2013년 1월 29일 - 17시,화,X,17,294,6.0
690,690,2013년 1월 29일 - 18시,화,X,18,2078,6.0
691,691,2013년 1월 29일 - 19시,화,X,19,1106,6.0
692,692,2013년 1월 29일 - 20시,화,X,20,769,6.0
693,693,2013년 1월 29일 - 21시,화,X,21,2111,6.0
694,694,2013년 1월 29일 - 22시,화,X,22,2045,5.5
695,695,2013년 1월 29일 - 23시,화,X,23,267,5.0
696,696,2013년 1월 30일 - 0시,수,X,0,1001,10.0
697,697,2013년 1월 30일 - 1시,수,X,1,331,9.0
698,698,2013년 1월 30일 - 2시,수,X,2,784,8.5
699,699,2013년 1월 30일 - 3시,수,X,3,866,8.0
700,700,2013년 1월 30일 - 4시,수,X,4,712,8.0
701,701,2013년 1월 30일 - 5시,수,X,5,776,7.0
702,702,2013년 1월 30일 - 6시,수,X,6,2120,6.0
703,703,2013년 1월 30일 - 7시,수,X,7,933,5.5
704,704,2013년 1월 30일 - 8시,수,X,8,4507,5.0
705,705,2013년 1월 30일 - 9시,수,X,9,1951,5.0
706,706,2013년 1월 30일 - 10시,수,X,10,2001,5.5
707,707,2013년 1월 30일 - 11시,수,X,11,281,6.5
708,708,2013년 1월 30일 - 12시,수,X,12,4456,7.0
709,709,2013년 1월 30일 - 13시,수,X,13,4169,7.5
710,710,2013년 1월 30일 - 14시,수,X,14,2751,7.5
711,711,2013년 1월 30일 - 15시,수,X,15,1013,7.0
712,712,2013년 1월 30일 - 16시,수,X,16,350,6.5
713,713,2013년 1월 30일 - 17시,수,X,17,294,6.0
714,714,2013년 1월 30일 - 18시,수,X,18,2078,6.0
715,715,2013년 1월 30일 - 19시,수,X,19,1106,6.0
716,716,2013년 1월 30일 - 20시,수,X,20,769,6.0
717,717,2013년 1월 30일 - 21시,수,X,21,2111,6.0
718,718,2013년 1월 30일 - 22시,수,X,22,2045,5.5
719,719,2013년 1월 30일 - 23시,수,X,23,267,5.0
720,720,2013년 1월 31일 - 0시,목,X,0,1001,10.0
721,721,2013년 1월 31일 - 1시,목,X,1,331,9.0
722,722,2013년 1월 31일 - 2시,목,X,2,784,8.5
723,723,2013년 1월 31일 - 3시,목,X,3,866,8.0
724,724,2013년 1월 31일 - 4시,목,X,4,712,8.0
725,725,2013년 1월 31일 - 5시,목,X,5,776,7.0
726,726,2013년 1월 31일 - 6시,목,X,6,2120,6.0
727,727,2013년 1월 31일 - 7시,목,X,7,933,5.5
728,728,2013년 1월 31일 - 8시,목,X,8,4507,5.0
729,729,2013년 1월 31일 - 9시,목,X,9,1951,5.0
730,730,2013년 1월 31일 - 10시,목,X,10,2001,5.5
731,731,2013년 1월 31일 - 11시,목,X,11,281,6.5
732,732,2013년 1월 31일 - 12시,목,X,12,4456,7.0
733,733,2013년 1월 31일 - 13시,목,X,13,4169,7.5
734,734,2013년 1월 31일 - 14시,목,X,14,2751,7.5
735,735,2013년 1월 31일 - 15시,목,X,15,1013,7.0
736,736,2013년 1월 31일 - 16시,목,X,16,350,6.5
737,737,2013년 1월 31일 - 17시,목,X,17,294,6.0
738,738,2013년 1월 31일 - 18시,목,X,18,2078,6.0
739,739,2013년 1월 31일 - 19시,목,X,19,1106,6.0
740,740,2013년 1월 31일 - 20시,목,X,20,769,6.0
741,741,2013년 1월 31일 - 21시,목,X,21,2111,6.0
742,742,2013년 1월 31일 - 22시,목,X,22,2045,5.5
743,743,2013년 1월 31일 - 23시,목,X,23,267,5.0
744,0,2013년 2월 1일 - 0시,금,X,0,236,8.0
745,1,2013년 2월 1일 - 1시,금,X,1,386,8.0
746,2,2013년 2월 1일 - 2시,금,X,2,275,8.0
747,3,2013년 2월 1일 - 3시,금,X,3,379,8.0
748,4,2013년 2월 1일 - 4시,금,X,4,322,7.0
749,5,2013년 2월 1일 - 5시,금,X,5,308,6.0
750,6,2013년 2월 1일 - 6시,금,X,6,252,6.0
751,7,2013년 2월 1일 - 7시,금,X,7,366,6.0
752,8,2013년 2월 1일 - 8시,금,X,8,370,5.0
753,9,2013년 2월 1일 - 9시,금,X,9,578,5.0
754,10,2013년 2월 1일 - 10시,금,X,10,550,5.0
755,11,2013년 2월 1일 - 11시,금,X,11,2426,5.0
756,12,2013년 2월 1일 - 12시,금,X,12,2133,6.0
757,13,2013년 2월 1일 - 13시,금,X,13,2771,6.5
758,14,2013년 2월 1일 - 14시,금,X,14,2492,7.0
759,15,2013년 2월 1일 - 15시,금,X,15,345,7.0
760,16,2013년 2월 1일 - 16시,금,X,16,621,7.0
761,17,2013년 2월 1일 - 17시,금,X,17,2014,6.5
762,18,2013년 2월 1일 - 18시,금,X,18,2055,6.0
763,19,2013년 2월 1일 - 19시,금,X,19,2505,6.0
764,20,2013년 2월 1일 - 20시,금,X,20,709,6.0
765,21,2013년 2월 1일 - 21시,금,X,21,521,5.5
766,22,2013년 2월 1일 - 22시,금,X,22,457,5.5
767,23,2013년 2월 1일 - 23시,금,X,23,344,5.0
768,24,2013년 2월 2일 - 0시,토,O,0,236,8.0
769,25,2013년 2월 2일 - 1시,토,O,1,386,8.0
770,26,2013년 2월 2일 - 2시,토,O,2,275,8.0
771,27,2013년 2월 2일 - 3시,토,O,3,379,8.0
772,28,2013년 2월 2일 - 4시,토,O,4,322,7.0
773,29,2013년 2월 2일 - 5시,토,O,5,308,6.0
774,30,2013년 2월 2일 - 6시,토,O,6,252,6.0
775,31,2013년 2월 2일 - 7시,토,O,7,366,6.0
776,32,2013년 2월 2일 - 8시,토,O,8,370,5.0
777,33,2013년 2월 2일 - 9시,토,O,9,578,5.0
778,34,2013년 2월 2일 - 10시,토,O,10,550,5.0
779,35,2013년 2월 2일 - 11시,토,O,11,2426,5.0
780,36,2013년 2월 2일 - 12시,토,O,12,2133,6.0
781,37,2013년 2월 2일 - 13시,토,O,13,2771,6.5
782,38,2013년 2월 2일 - 14시,토,O,14,2492,7.0
783,39,2013년 2월 2일 - 15시,토,O,15,345,7.0
784,40,2013년 2월 2일 - 16시,토,O,16,621,7.0
785,41,2013년 2월 2일 - 17시,토,O,17,2014,6.5
786,42,2013년 2월 2일 - 18시,토,O,18,2055,6.0
787,43,2013년 2월 2일 - 19시,토,O,19,2505,6.0
788,44,2013년 2월 2일 - 20시,토,O,20,709,6.0
789,45,2013년 2월 2일 - 21시,토,O,21,521,5.5
790,46,2013년 2월 2일 - 22시,토,O,22,457,5.5
791,47,2013년 2월 2일 - 23시,토,O,23,344,5.0
792,48,2013년 2월 3일 - 0시,일,O,0,236,8.0
793,49,2013년 2월 3일 - 1시,일,O,1,386,8.0
794,50,2013년 2월 3일 - 2시,일,O,2,275,8.0
795,51,2013년 2월 3일 - 3시,일,O,3,379,8.0
796,52,2013년 2월 3일 - 4시,일,O,4,322,7.0
797,53,2013년 2월 3일 - 5시,일,O,5,308,6.0
798,54,2013년 2월 3일 - 6시,일,O,6,252,6.0
799,55,2013년 2월 3일 - 7시,일,O,7,366,6.0
800,56,2013년 2월 3일 - 8시,일,O,8,370,5.0
801,57,2013년 2월 3일 - 9시,일,O,9,578,5.0
802,58,2013년 2월 3일 - 10시,일,O,10,550,5.0
803,59,2013년 2월 3일 - 11시,일,O,11,2426,5.0
804,60,2013년 2월 3일 - 12시,일,O,12,2133,6.0
805,61,2013년 2월 3일 - 13시,일,O,13,2771,6.5
806,62,2013년 2월 3일 - 14시,일,O,14,2492,7.0
807,63,2013년 2월 3일 - 15시,일,O,15,345,7.0
808,64,2013년 2월 3일 - 16시,일,O,16,621,7.0
809,65,2013년 2월 3일 - 17시,일,O,17,2014,6.5
810,66,2013년 2월 3일 - 18시,일,O,18,2055,6.0
811,67,2013년 2월 3일 - 19시,일,O,19,2505,6.0
812,68,2013년 2월 3일 - 20시,일,O,20,709,6.0
813,69,2013년 2월 3일 - 21시,일,O,21,521,5.5
814,70,2013년 2월 3일 - 22시,일,O,22,457,5.5
815,71,2013년 2월 3일 - 23시,일,O,23,344,5.0
816,72,2013년 2월 4일 - 0시,월,X,0,236,8.0
817,73,2013년 2월 4일 - 1시,월,X,1,386,8.0
818,74,2013년 2월 4일 - 2시,월,X,2,275,8.0
819,75,2013년 2월 4일 - 3시,월,X,3,379,8.0
820,76,2013년 2월 4일 - 4시,월,X,4,322,7.0
821,77,2013년 2월 4일 - 5시,월,X,5,308,6.0
822,78,2013년 2월 4일 - 6시,월,X,6,252,6.0
823,79,2013년 2월 4일 - 7시,월,X,7,366,6.0
824,80,2013년 2월 4일 - 8시,월,X,8,370,5.0
825,81,2013년 2월 4일 - 9시,월,X,9,578,5.0
826,82,2013년 2월 4일 - 10시,월,X,10,550,5.0
827,83,2013년 2월 4일 - 11시,월,X,11,2426,5.0
828,84,2013년 2월 4일 - 12시,월,X,12,2133,6.0
829,85,2013년 2월 4일 - 13시,월,X,13,2771,6.5
830,86,2013년 2월 4일 - 14시,월,X,14,2492,7.0
831,87,2013년 2월 4일 - 15시,월,X,15,345,7.0
832,88,2013년 2월 4일 - 16시,월,X,16,621,7.0
833,89,2013년 2월 4일 - 17시,월,X,17,2014,6.5
834,90,2013년 2월 4일 - 18시,월,X,18,2055,6.0
835,91,2013년 2월 4일 - 19시,월,X,19,2505,6.0
836,92,2013년 2월 4일 - 20시,월,X,20,709,6.0
837,93,2013년 2월 4일 - 21시,월,X,21,521,5.5
838,94,2013년 2월 4일 - 22시,월,X,22,457,5.5
839,95,2013년 2월 4일 - 23시,월,X,23,344,5.0
840,96,2013년 2월 5일 - 0시,화,X,0,236,8.0
841,97,2013년 2월 5일 - 1시,화,X,1,386,8.0
842,98,2013년 2월 5일 - 2시,화,X,2,275,8.0
843,99,2013년 2월 5일 - 3시,화,X,3,379,8.0
844,100,2013년 2월 5일 - 4시,화,X,4,322,7.0
845,101,2013년 2월 5일 - 5시,화,X,5,308,6.0
846,102,2013년 2월 5일 - 6시,화,X,6,252,6.0
847,103,2013년 2월 5일 - 7시,화,X,7,366,6.0
848,104,2013년 2월 5일 - 8시,화,X,8,370,5.0
849,105,2013년 2월 5일 - 9시,화,X,9,578,5.0
850,106,2013년 2월 5일 - 10시,화,X,10,550,5.0
851,107,2013년 2월 5일 - 11시,화,X,11,2426,5.0
852,108,2013년 2월 5일 - 12시,화,X,12,2133,6.0
853,109,2013년 2월 5일 - 13시,화,X,13,2771,6.5
854,110,2013년 2월 5일 - 14시,화,X,14,2492,7.0
855,111,2013년 2월 5일 - 15시,화,X,15,345,7.0
856,112,2013년 2월 5일 - 16시,화,X,16,621,7.0
857,113,2013년 2월 5일 - 17시,화,X,17,2014,6.5
858,114,2013년 2월 5일 - 18시,화,X,18,2055,6.0
859,115,2013년 2월 5일 - 19시,화,X,19,2505,6.0
860,116,2013년 2월 5일 - 20시,화,X,20,709,6.0
861,117,2013년 2월 5일 - 21시,화,X,21,521,5.5
862,118,2013년 2월 5일 - 22시,화,X,22,457,5.5
863,119,2013년 2월 5일 - 23시,화,X,23,344,5.0
864,120,2013년 2월 6일 - 0시,수,X,0,236,8.0
865,121,2013년 2월 6일 - 1시,수,X,1,386,8.0
866,122,2013년 2월 6일 - 2시,수,X,2,275,8.0
867,123,2013년 2월 6일 - 3시,수,X,3,379,8.0
868,124,2013년 2월 6일 - 4시,수,X,4,322,7.0
869,125,2013년 2월 6일 - 5시,수,X,5,308,6.0
870,126,2013년 2월 6일 - 6시,수,X,6,252,6.0
871,127,2013년 2월 6일 - 7시,수,X,7,366,6.0
872,128,2013년 2월 6일 - 8시,수,X,8,370,5.0
873,129,2013년 2월 6일 - 9시,수,X,9,578,5.0
874,130,2013년 2월 6일 - 10시,수,X,10,550,5.0
875,131,2013년 2월 6일 - 11시,수,X,11,2426,5.0
876,132,2013년 2월 6일 - 12시,수,X,12,2133,6.0
877,133,2013년 2월 6일 - 13시,수,X,13,2771,6.5
878,134,2013년 2월 6일 - 14시,수,X,14,2492,7.0
879,135,2013년 2월 6일 - 15시,수,X,15,345,7.0
880,136,2013년 2월 6일 - 16시,수,X,16,621,7.0
881,137,2013년 2월 6일 - 17시,수,X,17,2014,6.5
882,138,2013년 2월 6일 - 18시,수,X,18,2055,6.0
883,139,2013년 2월 6일 - 19시,수,X,19,2505,6.0
